word,raw_word,length,writing_time,delay,log_prob
times,time,5,0.533,0.8246000001430511,-1.07421875
ag.,ago,3,4.541,1.4825999999046326,-17.96875
When,When,4,0.519,0.6716000001430511,-0.09228515625
I,I,1,0.489,0.3668999998569489,-0.037384033203125
went,went,4,1.211,0.33059999990463257,-2.70703125
to,to,2,0.216,0.6723999998569489,-0.59521484375
my,my,2,0.587,0.38370000004768373,-5.56640625
orthodontist,orthodontist,12,4.988,0.4772000000476837,-11.8359375
office,office,6,0.731,2.5812000000476836,-1.6240234375
I,I,1,0.677,0.378,-0.01165008544921875
saw,saw,3,0.306,0.4669000000953674,-0.654296875
a,a,1,0.328,0.3527000000476837,-0.0019512176513671875
bunch,bunch,5,0.686,0.2987000000476837,-1.251953125
of,of,2,0.26,0.34360000014305114,0.0
kids,kids,4,0.488,0.483,-1.3369140625
in,in,2,0.247,0.2557999999523163,-0.007781982421875
the,the,3,0.269,0.2825,-0.03643798828125
waiting,waiting,7,0.712,0.3975999999046326,-2.63671875
room,room,4,0.63,6.931700000047684,-0.6005859375
because,because,7,7.627,0.2787999999523163,-5.15234375
they,they,4,0.703,0.2709000000953674,-0.00681304931640625
were,were,4,0.576,5.660399999856949,-0.0058441162109375
having,having,6,6.945,0.21519999980926513,-4.2421875
a,a,1,0.048,0.311,-0.045806884765625
project,project,7,0.996,1.8867000000476837,-3.84765625
for,for,3,1.884,0.5899000000953675,-1.537109375
their,their,5,0.713,3.9062000000476838,-1.2265625
Biology,Biology,7,4.945,1.2477999999523164,-4.89453125
class.,class,6,4.375,1.984300000190735,-20.328125
There,There,5,0.541,0.7635000002384187,-0.0009760856628417969
were,were,4,2.11,0.2802999999523163,-0.0345458984375
a,a,1,0.14,0.21670000004768372,-0.0009760856628417969
lot,lot,3,0.383,0.9190999999046325,-0.0345458984375
of,of,2,0.232,0.30890000009536744,-0.0019512176513671875
people,people,6,2.383,0.2915,-0.1409912109375
in,in,2,0.233,0.407,-0.1627197265625
the,the,3,0.47,0.33020000004768374,-0.0145416259765625
center,center,6,0.638,0.35979999995231626,-5.3125
square;,square,7,10.394,0.8336000001430511,-15.796875
I,I,1,0.549,0.31139999985694883,-0.64013671875
saw,saw,3,0.364,0.42040000009536743,-0.314208984375
kids,kids,4,0.666,0.6245,-1.537109375
running,running,7,1.027,0.317,-1.7451171875
and,and,3,1.553,0.628,-0.71435546875
playing,playing,7,1.058,2.294700000047684,-2.451171875
all,all,3,2.343,1.833,0.0
over,over,4,2.211,0.2675,-0.0411376953125
the,the,3,0.339,0.27109999990463257,-0.0009760856628417969
"place,",place,6,0.795,2.5658999998569487,-1.6259765625
there,there,5,2.776,0.32470000004768373,0.0
were,were,4,0.855,1.4399000000953674,-0.01165008544921875
people,people,6,1.226,1.2001999998092652,-0.6513671875
with,with,4,0.738,0.345,-0.5361328125
their,their,5,0.777,0.6695,-0.429931640625
dogs,dogs,4,1.086,1.1050999999046325,-3.306640625
walking,walking,7,4.292,1.4124000000953674,-1.58203125
down,down,4,0.828,0.347,-1.587890625
the,the,3,0.35,0.19169999980926514,-0.0155029296875
street,street,6,0.894,0.4649000000953674,-0.395751953125
and,and,3,0.297,0.26710000014305113,-0.0009760856628417969
so,so,2,0.212,0.30590000009536744,-0.0439453125
on;,on,3,2.761,0.3782999999523163,-3.09765625
it,it,2,0.25,0.28089999985694886,-0.0307769775390625
was,was,3,0.375,0.29740000009536743,-0.0212554931640625
very,very,4,0.638,0.9575999999046325,-0.318359375
"crowded,",crowded,8,5.774,0.3627000000476837,-2.203125
but,but,3,0.396,0.6735,-0.62158203125
very,very,4,0.777,0.6266000001430512,-0.6162109375
nice,nice,4,0.652,0.48279999995231626,-3.08203125
in,in,2,0.281,0.6895,-5.64453125
the,the,3,0.331,0.21539999985694885,-0.0019512176513671875
same,same,4,0.396,0.21440000009536744,-1.7255859375
time,time,4,0.333,1.5144000000953675,-12.421875
The,The,3,1.862,11.961900000095367,-0.60595703125
Swedish,Swedish,7,13.358,1.0507999999523163,-11.03125
Pub,Pub,3,1.381,1.3492000000476838,-6.29296875
has,has,3,1.424,1.8002000000476837,-5.7890625
tonight,tonight,7,2.298,2.813200000047684,-8.125
a,a,1,3.311,0.20190000009536743,-0.0164642333984375
special,special,7,0.695,0.33270000004768374,-1.66796875
event,event,5,0.543,0.28660000014305115,-3.33203125
with,with,4,0.805,0.4177000000476837,-0.8916015625
traditional,traditional,11,3.186,0.33739999985694885,-6.0390625
folk,folk,4,0.901,1.0310999999046326,-0.36572265625
music;,music,6,8.883,0.6267999999523163,-3.359375
I,I,1,0.41,0.30910000014305117,0.0
am,am,2,0.21,0.282,-0.0126190185546875
sure,sure,4,0.426,0.3755,-0.128173828125
it,it,2,0.411,0.22940000009536743,-0.0019512176513671875
will,will,4,0.533,0.3462999999523163,-0.483154296875
be,be,2,0.297,0.5377999999523163,-0.0097198486328125
very,very,4,0.786,5.7011999998092655,-0.7666015625
cozy,cozy,4,6.023,0.93,-4.1875
and,and,3,0.916,1.2462000000476836,-0.026031494140625
nice,nice,4,0.498,0.38389999985694884,-1.52734375
to,to,2,0.321,1.3277999999523162,0.0
be,be,2,0.225,0.22769999980926514,-0.7763671875
there.,there,6,1.916,1.3032000000476838,-16.375
After,After,5,0.525,0.5857999999523162,-0.89404296875
we,we,2,0.65,1.4571000001430512,-0.00389862060546875
did,did,3,1.387,0.299,-3.234375
our,our,3,0.433,0.17340000009536743,-1.3251953125
training,training,8,0.762,2.4002000000476835,-3.88671875
we,we,2,1.647,1.1729000000953673,-0.09405517578125
wanted,wanted,6,0.77,0.22309999990463256,-1.71484375
to,to,2,0.197,0.24719999980926513,0.0
go,go,2,0.172,0.2669000000953674,-0.40673828125
for,for,3,0.268,2.6663999998569485,-2.2265625
some,some,4,3.626,1.0312000000476838,-0.90673828125
smoothies,smoothies,9,5.023,8.86389999985695,-13.265625
but,but,3,0.557,0.22829999995231628,-0.66259765625
there,there,5,0.431,1.225,0.0
were,were,4,1.562,0.7965999999046326,-0.0513916015625
a,a,1,0.644,0.2814000000953674,0.0
lot,lot,3,0.382,0.255,-1.0107421875
of,of,2,0.215,0.39259999990463257,-0.0126190185546875
people,people,6,2.612,0.24489999985694885,-0.222412109375
waiting,waiting,7,1.638,0.2475,-0.5986328125
in,in,2,0.196,0.8060999999046325,-0.00681304931640625
line,line,4,0.996,0.2669000000953674,-0.061553955078125
so,so,2,0.217,0.3767999999523163,-0.048614501953125
we,we,2,0.369,0.2785999999046326,-0.0212554931640625
skipped,skipped,7,1.321,0.7328000001907349,-3.30078125
it.,it,3,1.037,1.4970999999046326,-17.546875
Yesterday,Yesterday,9,1.487,0.6098999998569489,-9.4921875
was,was,3,0.738,0.4937000000476837,-0.14013671875
full,full,4,0.878,0.32309999990463256,-8.96875
at,at,2,0.337,1.9790999999046326,-2.322265625
the,the,3,1.484,2.6305,-0.50439453125
comic,comic,5,3.064,0.5492000000476838,-0.0155029296875
book,book,4,0.939,0.25590000009536745,-0.0058441162109375
"store,",store,6,1.033,0.3475,-0.338134765625
because,because,7,0.861,0.41840000009536743,-3.13671875
the,the,3,0.503,0.2107999999523163,-1.896484375
famous,famous,6,0.726,0.2485,-3.849609375
writer,writer,6,0.627,0.6079000000953674,-2.7890625
just,just,4,0.569,0.32720000004768374,-1.4384765625
released,released,8,1.508,0.49279999995231627,-3.9609375
his,his,3,0.561,0.2532999999523163,-0.876953125
new,new,3,0.394,2.2132000000476837,-0.3623046875
work,work,4,2.382,0.4539000000953674,-2.75390625
and,and,3,0.229,0.22679999995231628,-0.60546875
there,there,5,0.462,0.2705,-0.002925872802734375
were,were,4,0.736,0.284,-0.240966796875
a,a,1,0.142,0.24539999985694885,-0.0009760856628417969
lot,lot,3,0.404,0.2757999999523163,-0.1898193359375
of,of,2,0.241,0.429,-0.002925872802734375
kids,kids,4,0.615,0.5462999999523163,-4.3984375
waiting,waiting,7,2.413,2.4247000000476837,-1.0537109375
to,to,2,2.414,0.25570000004768373,-0.0019512176513671875
get,get,3,0.357,0.5087999999523163,-0.71337890625
their,their,5,0.898,0.8304000000953674,-0.599609375
books,books,5,1.242,0.3590999999046326,-0.79443359375
signed,signed,6,0.706,0.6872999999523163,-2.34375
by,by,2,0.459,0.2287000000476837,-0.1468505859375
him.,him,4,0.565,1.4302000000476838,-18.78125
After,After,5,0.572,4.883299999952317,-0.216064453125
I,I,1,4.684,0.349,-0.00681304931640625
completed,completed,9,0.994,1.0357999999523162,-1.58203125
my,my,2,1.532,0.2777999999523163,-0.2144775390625
"assignment,",assignment,11,3.22,0.8135,-2.25390625
I,I,1,0.617,0.49529999995231627,-0.01934814453125
went,went,4,0.98,0.23990000009536744,-0.01165008544921875
for,for,3,0.618,0.2522999999523163,-0.0058441162109375
a,a,1,0.127,0.25090000009536745,-0.0097198486328125
short,short,5,0.878,0.742,-2.3828125
walk,walk,4,0.586,0.3464000000953674,-0.5546875
in,in,2,0.258,0.2772000000476837,-1.6669921875
the,the,3,0.305,1.1033999998569488,-0.3408203125
misty,misty,5,1.973,0.32170000004768373,-0.463134765625
forest;,forest,7,2.547,0.6572999999523162,-0.147705078125
I,I,1,0.475,0.3572000000476837,-0.333984375
had,had,3,0.327,0.21489999985694885,-0.00389862060546875
such,such,4,0.738,0.25209999990463255,-0.7841796875
a,a,1,0.103,0.4104000000953674,0.0
great,great,5,0.78,0.9625,-2.24609375
"time,",time,5,0.587,0.31040000009536745,-0.65478515625
it,it,2,0.221,0.313,-0.0164642333984375
was,was,3,0.423,0.2750999999046326,-0.151123046875
so,so,2,0.265,0.2992000000476837,-1.0419921875
cozy,cozy,4,0.818,1.0489000000953674,-7.9765625
and,and,3,0.302,2.1495999999046327,-2.421875
I,I,1,2.041,0.289,-0.05047607421875
got,got,3,0.249,0.254,-3.22265625
my,my,2,0.379,0.45160000014305113,0.0
mind,mind,4,0.449,0.21120000004768372,-2.2109375
cleared,cleared,7,0.994,2.929399999856949,-13.3828125
seeing,seeing,6,13.386,0.6099000000953674,-7.25
such,such,4,0.434,0.6218999998569489,-0.06793212890625
a,a,1,0.441,1.649600000143051,-0.0009760856628417969
beautiful,beautiful,9,2.625,0.36610000014305116,-0.251708984375
place.,place,6,0.636,1.4879000000953675,-12.875
It,It,2,0.194,0.24339999985694885,-0.1375732421875
was,was,3,0.307,0.5436999998092651,-0.06976318359375
so,so,2,0.494,0.32540000009536746,-1.3193359375
nice,nice,4,0.399,0.9617000000476837,-3.84375
at,at,2,1.413,0.2037999999523163,-1.2421875
the,the,3,0.265,0.2185,-0.159423828125
stadium,stadium,7,1.236,0.3142000000476837,-0.62646484375
last,last,4,0.423,0.25459999990463256,-1.0556640625
night;,night,6,2.645,0.37230000019073484,-2.388671875
everybody,everybody,9,2.998,0.6125,-3.2890625
opened,opened,6,2.103,0.34410000014305114,-4.62890625
their,their,5,0.703,1.9959999997615814,-2.265625
phone,phone,5,5.11,0.2672999999523163,-6.0
light,light,5,0.781,1.5453000001907349,-11.5078125
at,at,2,0.431,0.158,-0.1064453125
the,the,3,0.243,0.3255,-0.0009760856628417969
end,end,3,0.438,0.28310000014305114,-0.7333984375
of,of,2,0.246,0.27310000014305114,0.0
the,the,3,0.338,0.3405,-0.36572265625
game,game,4,0.59,0.239,-2.15234375
to,to,2,0.207,0.22129999995231628,-0.00389862060546875
show,show,4,0.493,0.4412999999523163,-2.419921875
support,support,7,1.192,0.18070000004768372,-5.90625
to,to,2,0.184,0.29029999995231626,-1.8720703125
their,their,5,0.589,0.7135999999046325,-0.0307769775390625
favorite,favorite,8,1.068,0.7274000000953674,-3.2734375
team!,team,5,0.742,12.656599999904632,-19.15625
I,I,1,0,1.5108999998569488,-0.0009760856628417969
miss,miss,4,1.692,1.4465,-0.237060546875
the,the,3,0.852,0.22329999995231628,-0.0183868408203125
times,times,5,0.478,1.7391000001430512,-2.736328125
our,our,3,2.049,0.7539000000953674,-0.63134765625
entire,entire,6,1.32,0.30309999990463254,-1.193359375
family,family,6,1.117,5.793200000047683,-0.5703125
were,were,4,6.132,1.3039000000953673,-4.1171875
together;,together,9,5.958,1.1332999999523163,-1.720703125
I,I,1,0.497,0.38959999990463257,-0.0009760856628417969
miss,miss,4,0.682,1.335,-0.06976318359375
hearing,hearing,7,1.599,1.8582000000476837,-1.67578125
stories,stories,7,2.451,0.3565,-0.281494140625
from,from,4,0.407,3.219200000047684,-2.185546875
our,our,3,3.246,0.44490000009536745,-3.5859375
grandfather,grandfather,11,2.579,1.2930999999046326,-2.515625
at,at,2,2.404,0.40660000014305114,-2.4375
the,the,3,0.383,0.23139999985694884,-0.2347412109375
campfire,campfire,8,1.623,6.719899999856949,-1.841796875
and,and,3,1.303,0.24960000014305114,-0.319091796875
everybody,everybody,9,1.506,1.2287999999523163,-6.984375
laughing,laughing,8,1.767,1.6294000000953675,-3.548828125
about,about,5,5.812,2.1055999999046326,-1.9521484375
his,his,3,2.29,9.244200000286103,-1.693359375
unbelieveabl,unbelievable,12,46.556347826086956,0,-7.3984375
ememories..,memories,11,42.67665217391305,1.6787000000476837,-14.9140625
I,I,1,0,0.315,-0.0009760856628417969
remember,remember,8,1.012,1.9692999999523162,-0.026031494140625
that,that,4,1.552,0.35369999980926514,-1.2548828125
day,day,3,0.441,0.9537000000476837,-0.2568359375
when,when,4,1.021,0.3479000000953674,-0.049530029296875
my,my,2,0.306,0.429,-0.07159423828125
father,father,6,0.962,2.6735,-1.5087890625
took,took,4,2.663,0.37340000009536745,-0.1494140625
me,me,2,0.246,0.2357000000476837,-0.0058441162109375
with,with,4,0.38,0.29910000014305116,-0.01934814453125
him,him,3,0.442,0.3717999999523163,-0.00389862060546875
to,to,2,0.2,0.3742000000476837,-0.0241241455078125
that,that,4,3.212,0.6684000000953674,-4.28125
antique,antique,7,3.126,0.5433999998569489,-0.5908203125
auction;,auction,8,2.869,0.8537999999523163,-0.51025390625
I,I,1,0.639,0.32539999985694884,-2.759765625
got,got,3,0.331,0.7355,-1.5693359375
sooo,sooo,4,1.357,0.5145999999046326,-11.21875
bored,bored,5,0.767,1.8154000000953674,-4.09375
while,while,5,2.17,0.3842999999523163,-2.60546875
he,he,2,0.275,0.2892999999523163,-2.005859375
was,was,3,0.473,0.9352000000476837,-0.01934814453125
searching,searching,9,4.57,0.26170000004768373,-10.890625
a,a,1,4.947,0.469,0.0
lot,lot,3,0.378,0.2551000001430511,-1.7421875
of,of,2,0.261,0.26520000004768374,-0.022216796875
weird,weird,5,0.711,0.21859999990463258,-4.7578125
things.,things,7,0.766,2.243,-19.4375
I,I,1,0,0.30760000014305117,-0.0097198486328125
remember,remember,8,0.906,0.9231000001430512,-3.8359375
my,my,2,0.674,1.1087999999523164,-0.0212554931640625
10th,10th,4,1.37,1.0773999998569488,-4.27734375
birthday,birthday,8,1.917,0.7527000000476837,-0.08782958984375
when,when,4,0.947,0.32039999985694884,-0.2169189453125
my,my,2,0.328,0.8803000001907348,-0.0145416259765625
parents,parents,7,1.622,0.8467999999523163,-0.96875
took,took,4,0.907,0.4292000000476837,-0.556640625
me,me,2,0.337,0.44230000019073484,-0.00389862060546875
and,and,3,0.518,0.20559999990463257,-0.004871368408203125
some,some,4,0.371,0.2302999999523163,-0.8583984375
of,of,2,0.282,0.237,0.0
my,my,2,0.498,0.24590000009536744,-0.013580322265625
friends,friends,7,0.752,0.2915,-0.2247314453125
to,to,2,0.217,0.31540000009536745,-0.0706787109375
the,the,3,0.408,1.5985,-0.44873046875
play,play,4,1.928,0.2975,-0.285888671875
center;,center,7,1.699,0.4852000000476837,-2.484375
we,we,2,0.416,0.2682999999523163,-0.290283203125
had,had,3,0.308,0.2257000000476837,-0.007781982421875
a,a,1,0.076,0.2567999999523163,-0.0019512176513671875
great,great,5,0.566,0.245,-1.05078125
time,time,4,0.331,0.42679999995231627,-0.038330078125
playing,playing,7,0.856,0.7658999998569489,-0.026031494140625
arcade,arcade,6,6.657,0.7247000002861023,-4.859375
games,games,5,0.783,1.9875,-0.372314453125
and,and,3,0.407,2.2612999999523162,-0.08331298828125
jumping,jumping,7,3.085,0.23140000009536743,-1.7509765625
all,all,3,0.379,0.36610000014305116,-0.59814453125
around,around,6,0.844,10.350900000095367,-2.44921875
trampoline.,trampoline,11,12.911,1.510600000143051,-25.625
In,In,2,0.226,0.3757999999523163,-0.87548828125
my,my,2,0.275,5.869399999856949,-1.92578125
high,high,4,39.155,6.7912000000476835,-0.66552734375
school,school,6,1.348,2.023700000047684,-0.002925872802734375
we,we,2,1.251,0.27070000004768374,-2.84375
had,had,3,0.417,0.24539999985694885,-0.560546875
a,a,1,0.119,0.30290000009536744,-0.0058441162109375
team,team,4,0.55,2.325899999856949,-2.494140625
of,of,2,0.226,0.3331999998092651,-0.0009760856628417969
volunteers,volunteers,10,1.985,0.6062999999523163,-2.404296875
which,which,5,2.444,0.5701999998092652,-4.0
organized,organized,9,1.517,1.8140999999046326,-3.59375
a,a,1,1.502,0.4838000001907349,-0.1619873046875
visit,visit,5,3.057,0.25109999990463255,-1.2333984375
to,to,2,0.219,0.8466000001430511,-0.026031494140625
the,the,3,0.888,0.38620000004768373,-0.284423828125
seniors,seniors,7,2.26625,0,-0.00681304931640625
',',1,0.32375,0.3982999999523163,-0.85009765625
community,community,9,1.718,0.6530999999046325,-5.4453125
center;,center,7,1.711,1.0145,-11.5546875
I,I,1,0.801,0.3482000000476837,-7.7265625
remember,remember,8,1.019,0.2837999999523163,-5.2421875
that,that,4,0.414,2.248899999856949,-4.44140625
it,it,2,2.216,0.3785,-1.701171875
was,was,3,0.503,2.0008999998569488,-1.41015625
a,a,1,1.714,0.236,-5.859375
very,very,4,0.515,0.4382999999523163,-8.0546875
quiet,quiet,5,0.69,0.39609999990463257,-12.9609375
place,place,5,0.676,1.192899999856949,-7.01171875
and,and,3,1.485,1.5215,-2.6953125
the,the,3,0.337,0.32589999985694884,-5.21875
people,people,6,1.03,0.5686999998092651,-7.4609375
there,there,5,0.753,0.665,-6.359375
were,were,4,0.938,0.2117999999523163,-3.48828125
so,so,2,0.642,0.3905,-2.33984375
nice,nice,4,0.416,1.704899999856949,-3.76953125
and,and,3,0.431,0.2657999999523163,-6.06640625
humble,humble,6,1.789,1.5251000001430512,-18.734375
Our,Our,3,0.435,0.2626000001430511,-2.63671875
last,last,4,0.505,0.36869999980926516,-7.9296875
diner,diner,5,4.091,1.5482999999523164,-7.734375
was,was,3,0.87,0.5324000000953675,-0.06427001953125
so,so,2,0.558,7.191299999952316,-2.56640625
lively,lively,6,7.467,1.6070999999046325,-3.857421875
and,and,3,0.797,0.1955,-0.004871368408203125
fun;,fun,4,2.649,0.3142000000476837,-3.77734375
we,we,2,0.428,0.3207999999523163,-0.08514404296875
had,had,3,0.374,0.19270000004768373,-0.11602783203125
some,some,4,0.416,0.4447999999523163,-2.6875
friends,friends,7,1.199,0.7506999998092652,-1.02734375
visiting,visiting,8,1.073,0.5919000000953675,-1.892578125
us,us,2,0.812,0.20190000009536743,-0.08331298828125
from,from,4,0.331,0.2475,-0.037384033203125
far,far,3,0.318,0.525,-0.236328125
away,away,4,1.692,0.3018000001907349,-0.10028076171875
and,and,3,0.321,0.21960000014305114,-3.326171875
we,we,2,0.314,0.23970000004768371,-0.1619873046875
stayed,stayed,6,0.862,1.3454000000953674,-5.03125
late,late,4,2.666,0.4627000000476837,-3.83984375
and,and,3,0.512,1.5809000000953675,-8.3125
enjoy,enjoy,5,2.185,0.5985,-9.0625
our,our,3,0.716,0.19589999985694886,-0.55029296875
time,time,4,0.512,0.3097000000476837,-0.402099609375
discussing,discussing,10,1.119,0.41979999995231626,-10.515625
about,about,5,0.738,0.23740000009536744,-6.69140625
